price,bedrooms,bathrooms,square_feet,cluster
1218,2.0,2.0,1114,2
2082,2.0,2.0,1115,2
1699,2.0,2.0,1115,2
1630,2.0,2.0,1115,2
1630,2.0,2.0,1115,2
1606,2.0,2.0,1115,2
1225,3.0,2.0,1115,2
963,2.0,2.0,1115,2
2077,2.0,1.5,1116,2
2028,2.0,2.0,1116,2
1687,2.0,2.0,1116,2
1180,2.0,2.0,1116,2
2340,2.0,2.0,1117,2
1995,1.0,1.5,1117,0
1299,3.0,2.0,1117,2
2100,2.0,2.0,1118,2
1100,3.0,2.0,1118,2
1050,2.0,2.0,1118,2
1050,2.0,2.0,1118,2
1050,2.0,2.0,1118,2
1050,2.0,2.0,1118,2
1050,2.0,2.0,1118,2
2620,2.0,2.0,1119,2
2355,1.0,1.0,1119,0
2355,1.0,1.0,1119,0
1895,2.0,2.0,1119,2
1299,3.0,2.0,1119,2
1249,3.0,2.0,1119,2
1185,2.0,2.0,1119,2
2850,3.0,2.0,1120,2
2286,2.0,2.0,1120,2
2265,2.0,2.0,1120,2
1775,2.0,2.0,1120,2
1715,2.0,2.0,1120,2
1675,2.0,2.0,1120,2
1600,2.0,2.0,1120,2
1525,2.0,1.0,1120,0
1499,3.0,1.5,1120,2
1275,2.0,2.0,1120,2
1225,2.0,2.0,1120,2
1125,3.0,2.0,1120,2
995,3.0,2.0,1120,2
2850,2.0,2.0,1121,2
2100,2.0,2.0,1121,2
1705,2.0,2.0,1121,2
1649,3.0,2.0,1121,2
1599,2.0,1.0,1121,0
1494,2.0,2.0,1121,2
802,3.0,2.0,1121,2
2025,2.0,2.0,1122,2
1950,2.0,2.0,1122,2
1344,2.0,2.0,1122,2
1275,3.0,2.0,1122,2
1200,2.0,2.0,1122,2
3776,2.0,2.0,1123,2
2395,2.0,2.0,1123,2
2345,2.0,2.0,1123,2
2093,1.0,1.0,1123,0
2093,1.0,1.0,1123,0
1700,2.0,2.0,1123,2
1549,2.0,2.0,1123,2
1470,2.0,2.0,1123,2
1449,2.0,2.0,1123,2
1449,2.0,2.0,1123,2
1088,2.0,2.0,1123,2
1516,2.0,2.0,1124,2
1373,2.0,2.0,1124,2
1295,1.0,1.0,1124,0
1274,2.0,1.0,1124,0
825,3.0,1.0,1124,2
598,2.0,2.0,1124,2
3800,2.0,2.0,1125,2
2995,2.0,2.0,1125,2
2950,2.0,2.0,1125,2
1950,2.0,2.0,1125,2
1770,2.0,2.0,1125,2
1540,2.0,1.0,1125,0
1405,2.0,2.0,1125,2
1250,2.0,2.0,1125,2
944,2.0,1.0,1125,0
694,3.0,2.0,1125,2
4797,2.0,2.0,1126,2
4654,2.0,2.0,1126,2
2899,2.0,2.0,1126,2
2295,3.0,2.0,1126,2
2295,3.0,2.0,1126,2
2295,3.0,2.0,1126,2
1905,2.0,2.0,1126,2
1100,2.0,2.0,1126,2
1795,2.0,2.0,1127,2
3796,2.0,2.0,1128,2
1515,2.0,2.0,1128,2
1199,3.0,2.0,1128,2
920,1.0,1.0,1128,0
3281,2.0,2.0,1129,2
3145,2.0,2.0,1129,2
2285,2.0,2.0,1129,2
1700,2.0,2.0,1129,2
1580,2.0,2.0,1129,2
1560,3.0,1.0,1129,2
1199,3.0,2.0,1129,2
1050,3.0,2.0,1129,2
1962,2.0,2.0,1130,2
1743,1.0,2.0,1130,2
1600,2.0,2.0,1130,2
1544,2.0,2.0,1130,2
1399,3.0,2.0,1130,2
1371,2.0,2.0,1130,2
1350,3.0,1.5,1130,2
1200,2.0,2.0,1130,2
1145,2.0,2.0,1130,2
900,2.0,2.0,1130,2
890,2.0,2.0,1130,2
640,3.0,2.0,1130,2
1778,2.0,2.0,1131,2
1514,2.0,2.0,1131,2
1328,2.0,2.0,1131,2
645,3.0,1.5,1131,2
2295,3.0,2.0,1132,2
2065,2.0,2.0,1132,2
1765,2.0,2.0,1132,2
1700,2.0,1.0,1132,0
1365,3.0,1.0,1132,2
895,2.0,2.0,1132,2
2900,2.0,2.0,1133,2
1610,2.0,2.0,1133,2
1130,2.0,2.0,1133,2
979,2.0,2.0,1133,2
3090,2.0,2.0,1134,2
2450,2.0,1.0,1134,0
1931,2.0,2.0,1134,2
1800,2.0,2.0,1134,2
1699,3.0,1.0,1134,2
1500,2.0,1.5,1134,2
1375,3.0,2.0,1134,2
1375,3.0,2.0,1134,2
1325,3.0,2.0,1134,2
930,2.0,1.5,1134,2
3565,2.0,2.0,1135,2
2650,2.0,2.0,1135,2
1745,2.0,2.0,1135,2
1685,2.0,2.0,1135,2
1125,3.0,2.0,1135,2
3167,2.0,2.0,1136,2
2345,2.0,2.5,1136,2
1460,2.0,2.0,1136,2
1270,2.0,2.0,1136,2
1220,2.0,2.0,1136,2
1185,1.0,2.0,1136,2
1145,2.0,1.0,1136,0
1105,2.0,1.0,1136,0
1065,2.0,1.0,1136,0
1119,3.0,2.0,1137,2
1890,3.0,2.0,1138,2
1650,3.0,1.0,1138,2
1525,2.0,2.0,1138,2
1525,2.0,2.0,1138,2
1400,2.0,2.0,1138,2
1250,2.0,2.0,1138,2
1009,2.0,1.5,1138,2
1000,2.0,2.5,1138,2
2040,2.0,2.0,1139,2
1900,2.0,2.0,1139,2
1595,2.0,2.0,1139,2
995,3.0,2.0,1139,2
5000,3.0,2.0,1140,2
3750,2.0,2.0,1140,2
3650,2.0,2.0,1140,2
1400,2.0,2.0,1140,2
1395,2.0,2.0,1140,2
1280,2.0,2.0,1140,2
1245,2.0,1.5,1140,2
1092,2.0,2.0,1140,2
1065,2.0,2.0,1140,2
1050,2.0,2.0,1140,2
1049,3.0,2.0,1140,2
775,2.0,2.0,1140,2
750,2.0,1.0,1140,0
3489,2.0,2.0,1141,2
1584,2.0,2.0,1141,2
1483,2.0,2.0,1141,2
1419,2.0,2.0,1141,2
1295,2.0,2.0,1141,2
1552,2.0,2.0,1142,2
2400,2.0,2.0,1143,2
2000,2.0,2.0,1143,2
1175,2.0,2.0,1143,2
990,2.0,2.0,1143,2
4272,2.0,2.0,1144,2
2195,2.0,2.0,1144,2
2191,2.0,2.0,1144,2
1500,2.0,2.0,1144,2
1123,2.0,2.0,1144,2
1119,2.0,2.0,1144,2
1118,2.0,2.0,1144,2
825,2.0,2.0,1144,2
1895,2.0,2.0,1145,2
1450,2.0,2.0,1145,2
1065,1.0,1.5,1145,0
1065,1.0,1.5,1145,0
2689,2.0,2.0,1147,2
900,2.0,2.0,1147,2
2835,3.0,3.0,1148,2
2400,2.0,2.0,1148,2
2195,2.0,2.0,1148,2
1850,2.0,2.0,1148,2
1095,2.0,2.0,1148,2
1025,2.0,1.5,1148,2
5900,1.0,1.0,1149,0
1270,2.0,2.0,1149,2
5790,2.0,2.0,1150,2
3750,2.0,2.0,1150,2
2695,2.0,1.5,1150,2
2400,4.0,1.0,1150,2
2325,2.0,2.0,1150,2
2171,2.0,2.0,1150,2
2101,2.0,2.0,1150,2
1995,2.0,2.0,1150,2
1900,4.0,2.0,1150,2
1900,1.0,1.0,1150,0
1800,2.0,1.5,1150,2
1488,3.0,1.5,1150,2
1450,2.0,1.5,1150,2
1429,2.0,2.0,1150,2
1350,3.0,2.0,1150,2
1150,2.0,1.0,1150,0
1150,2.0,1.0,1150,0
1130,2.0,2.0,1150,2
1050,3.0,1.0,1150,2
1050,3.0,1.5,1150,2
925,2.0,2.0,1150,2
895,2.0,1.5,1150,2
875,2.0,1.5,1150,2
850,3.0,1.0,1150,2
775,2.0,1.5,1150,2
775,2.0,1.5,1150,2
775,2.0,1.5,1150,2
709,2.0,2.5,1150,2
2710,2.0,2.0,1151,2
2375,1.0,1.0,1151,0
1875,3.0,1.5,1152,2
1825,2.0,2.0,1152,2
1795,3.0,2.0,1152,2
1554,2.0,2.0,1152,2
1475,3.0,2.0,1152,2
1249,2.0,2.0,1152,2
1244,3.0,2.0,1152,2
1005,2.0,2.0,1152,2
1000,2.0,2.5,1152,2
797,2.0,2.0,1152,2
795,3.0,2.0,1152,2
780,2.0,1.5,1152,2
1277,2.0,2.0,1153,2
650,2.0,2.0,1153,2
2347,2.0,2.0,1154,2
1700,2.0,2.0,1154,2
1179,2.0,2.0,1154,2
1179,2.0,2.0,1154,2
1095,2.0,2.0,1154,2
1095,2.0,2.0,1154,2
1095,2.0,2.0,1154,2
1095,2.0,2.0,1154,2
1062,2.0,2.0,1154,2
930,2.0,2.0,1154,2
2950,1.0,1.5,1155,0
2300,2.0,2.0,1155,2
2000,4.0,2.0,1155,2
1420,3.0,2.0,1155,2
975,3.0,1.5,1155,2
965,2.0,1.0,1156,0
1300,2.0,2.0,1157,2
2203,2.0,2.0,1158,2
1945,2.0,2.0,1158,2
1454,2.0,2.0,1158,2
1515,2.0,2.0,1159,2
1349,2.0,2.0,1159,2
962,3.0,2.0,1159,2
2205,2.0,2.0,1160,2
1525,2.0,2.0,1160,2
1191,2.0,2.5,1160,2
1095,2.0,2.0,1160,2
2140,2.0,2.0,1161,2
1922,2.0,2.0,1161,2
1185,2.0,2.0,1161,2
1776,2.0,2.0,1162,2
1690,2.0,2.0,1162,2
1650,3.0,2.0,1162,2
1240,2.0,2.5,1162,2
1240,2.0,2.5,1162,2
1140,2.0,2.5,1162,2
2385,2.0,2.0,1163,2
1550,2.0,1.5,1163,2
1150,3.0,2.0,1163,2
4360,2.0,2.0,1164,2
4207,2.0,2.0,1164,2
2200,2.0,1.5,1164,2
1625,2.0,2.0,1164,2
1150,2.0,1.5,1164,2
1299,3.0,2.0,1165,2
1210,1.0,1.0,1166,0
1025,3.0,1.5,1166,2
4120,2.0,2.0,1167,2
1510,2.0,2.0,1167,2
1250,2.0,1.5,1167,2
2050,2.0,2.0,1168,2
2020,2.0,2.0,1168,2
1400,3.0,2.0,1168,2
1205,2.0,2.0,1169,2
7900,2.0,2.0,1170,1
7400,5.0,2.0,1170,1
2042,2.0,2.0,1170,2
1650,3.0,2.0,1170,2
1561,2.0,2.0,1170,2
1534,1.0,1.0,1170,0
1515,3.0,3.0,1170,2
1309,2.0,2.0,1170,2
3036,1.0,1.0,1171,0
2350,2.0,2.0,1171,2
1885,2.0,2.0,1171,2
1599,4.0,2.0,1171,2
1465,2.0,2.0,1171,2
1450,2.0,2.0,1171,2
1370,2.0,2.0,1171,2
1300,2.0,2.0,1171,2
960,2.0,1.5,1171,2
1299,3.0,2.0,1172,2
1505,2.0,2.0,1173,2
1175,2.0,2.0,1173,2
1125,2.0,2.0,1173,2
1075,2.0,2.0,1173,2
1075,2.0,2.0,1173,2
1349,3.0,1.0,1174,2
845,2.0,2.0,1174,2
2185,2.0,2.0,1175,2
1699,2.0,2.0,1175,2
1475,3.0,2.0,1175,2
1435,2.0,2.0,1175,2
1400,2.0,2.0,1175,2
1285,2.0,2.0,1175,2
1285,2.0,2.0,1175,2
1260,2.0,2.0,1175,2
3000,2.0,2.0,1176,2
2766,2.0,2.0,1176,2
2350,4.0,1.0,1176,2
1499,3.0,2.0,1176,2
1450,3.0,1.0,1176,2
1300,3.0,2.0,1176,2
1275,3.0,2.0,1176,2
1199,3.0,1.0,1176,2
1915,2.0,2.0,1177,2
1500,2.0,2.0,1177,2
1250,3.0,2.0,1177,2
1219,2.0,2.0,1177,2
2699,4.0,2.0,1178,2
2000,2.0,1.0,1178,0
1589,2.0,2.0,1178,2
1589,2.0,2.0,1178,2
1174,2.0,2.0,1178,2
1450,2.0,2.0,1179,2
1445,2.0,2.0,1179,2
999,2.0,2.0,1179,2
1995,2.0,2.0,1180,2
1825,2.0,2.0,1180,2
1479,2.0,2.0,1180,2
1220,2.0,1.0,1180,0
1159,2.0,1.5,1180,2
945,2.0,1.5,1180,2
1488,2.0,2.0,1181,2
1027,3.0,2.0,1181,2
2200,2.0,2.0,1182,2
1939,2.0,2.0,1182,2
1675,2.0,2.0,1182,2
1399,3.0,2.0,1182,2
1300,3.0,2.0,1182,2
1225,3.0,2.0,1182,2
1210,2.0,2.0,1182,2
3080,2.0,2.0,1183,2
1650,2.0,2.0,1183,2
1635,2.0,2.0,1183,2
1497,2.0,2.0,1183,2
1195,2.0,1.0,1183,0
969,3.0,2.0,1183,2
1795,2.0,2.0,1184,2
1292,2.0,2.0,1184,2
1880,2.0,2.0,1185,2
1850,2.0,2.0,1185,2
1742,2.0,2.0,1185,2
1730,1.0,1.0,1185,0
1700,2.0,2.0,1185,2
1550,2.0,2.0,1185,2
1490,2.0,2.0,1185,2
1635,2.0,2.0,1186,2
1495,3.0,1.0,1186,2
1450,3.0,2.0,1186,2
1310,2.0,2.0,1186,2
1260,2.0,2.0,1186,2
1165,2.0,2.0,1186,2
825,2.0,1.5,1186,2
1675,2.0,2.0,1187,2
1524,2.0,2.0,1187,2
1509,2.0,2.0,1187,2
1445,3.0,2.0,1187,2
1090,2.0,1.0,1187,0
2300,3.0,2.0,1188,2
1699,2.0,2.0,1188,2
1695,2.0,1.0,1189,0
1534,2.0,2.0,1189,2
1159,2.0,2.0,1189,2
850,3.0,1.0,1189,2
2195,2.0,3.0,1190,2
1875,2.0,2.0,1190,2
1800,2.0,2.0,1190,2
1663,2.0,2.0,1190,2
1503,2.0,2.0,1190,2
1470,1.0,1.0,1190,0
3776,2.0,2.0,1191,2
2049,2.0,2.0,1191,2
1510,2.0,2.0,1191,2
1495,2.0,1.0,1191,0
1360,2.0,2.0,1191,2
2395,4.0,2.0,1192,2
2100,3.0,2.0,1192,2
1820,2.0,2.0,1192,2
1750,2.0,2.0,1192,2
1349,3.0,2.0,1192,2
1482,3.0,1.0,1193,2
1299,3.0,1.0,1193,2
642,2.0,1.0,1193,0
1210,2.0,2.0,1194,2
1850,2.0,2.0,1195,2
1850,2.0,2.0,1195,2
1845,2.0,2.0,1195,2
1500,2.0,2.0,1195,2
1500,2.0,2.0,1195,2
1177,2.0,2.0,1195,2
1170,2.0,2.0,1195,2
1092,2.0,2.0,1195,2
2250,2.0,2.0,1196,2
1320,3.0,2.0,1196,2
713,3.0,2.0,1196,2
2875,2.0,2.0,1197,2
2250,2.0,2.0,1197,2
1804,3.0,2.0,1197,2
1595,3.0,1.5,1197,2
2000,3.0,2.0,1198,2
1215,2.0,2.0,1198,2
1145,2.0,2.0,1198,2
2016,3.0,2.0,1199,2
1295,2.0,2.0,1199,2
5995,3.0,1.5,1200,2
4950,2.0,1.5,1200,2
3495,2.0,2.0,1200,2
3490,2.0,2.0,1200,2
3395,2.0,2.0,1200,2
3120,3.0,2.0,1200,2
2900,2.0,2.0,1200,2
2805,3.0,2.0,1200,2
2800,3.0,2.0,1200,2
2800,2.0,1.5,1200,2
2700,3.0,1.0,1200,2
2550,2.0,2.0,1200,2
2550,4.0,2.0,1200,2
2460,1.0,1.0,1200,0
2399,2.0,2.0,1200,2
2320,3.0,2.0,1200,2
2025,2.0,2.0,1200,2
2022,2.0,2.0,1200,2
2000,2.0,1.0,1200,0
1950,2.0,2.0,1200,2
1925,3.0,1.0,1200,2
1920,4.0,2.0,1200,2
1900,2.0,1.0,1200,0
1810,2.0,2.0,1200,2
1800,2.0,2.0,1200,2
1799,2.0,2.0,1200,2
1770,2.0,2.0,1200,2
1755,2.0,2.0,1200,2
1750,1.0,1.0,1200,0
1695,4.0,1.0,1200,2
1695,3.0,1.0,1200,2
1650,2.0,1.0,1200,0
1650,2.0,2.0,1200,2
1650,2.0,1.0,1200,0
1616,4.0,4.0,1200,1
1599,3.0,1.0,1200,2
1560,2.0,1.5,1200,2
1550,2.0,1.0,1200,0
1550,2.0,1.5,1200,2
1540,2.0,2.0,1200,2
1500,3.0,2.0,1200,2
1499,2.0,1.0,1200,0
1495,3.0,1.5,1200,2
1495,3.0,2.5,1200,2
1431,2.0,2.0,1200,2
1400,2.0,2.0,1200,2
1400,2.0,1.0,1200,0
1395,2.0,2.0,1200,2
1395,2.0,2.0,1200,2
1375,0.0,1.0,1200,0
1350,3.0,2.0,1200,2
1350,3.0,2.0,1200,2
1335,2.0,1.0,1200,0
1325,2.0,1.0,1200,0
1300,2.0,1.0,1200,0
1300,2.0,1.5,1200,2
1260,2.0,2.0,1200,2
1255,2.0,1.0,1200,0
1250,3.0,1.0,1200,2
1250,3.0,1.0,1200,2
1225,2.0,2.0,1200,2
1200,3.0,1.0,1200,2
1200,2.0,1.5,1200,2
1199,3.0,2.0,1200,2
1185,2.0,2.0,1200,2
1140,2.0,1.5,1200,2
1118,2.0,2.0,1200,2
1115,2.0,2.0,1200,2
1105,3.0,2.0,1200,2
1100,1.0,1.0,1200,0
1095,2.0,2.0,1200,2
1000,2.0,2.5,1200,2
1000,3.0,2.0,1200,2
999,2.0,2.5,1200,2
950,2.0,1.5,1200,2
945,2.0,1.0,1200,0
935,3.0,2.0,1200,2
925,2.0,1.5,1200,2
925,2.0,1.0,1200,0
921,2.0,1.0,1200,0
915,2.0,2.0,1200,2
900,3.0,2.0,1200,2
880,3.0,2.0,1200,2
875,2.0,2.0,1200,2
875,3.0,2.0,1200,2
875,2.0,2.0,1200,2
875,3.0,1.0,1200,2
860,3.0,2.0,1200,2
850,1.0,1.0,1200,0
850,0.0,1.0,1200,0
831,2.0,2.0,1200,2
820,2.0,2.5,1200,2
820,2.0,2.5,1200,2
795,2.0,2.0,1200,2
785,2.0,2.0,1200,2
750,2.0,1.5,1200,2
675,2.0,1.5,1200,2
675,2.0,1.0,1200,0
675,2.0,1.0,1200,0
625,2.0,1.0,1200,0
1702,2.0,2.0,1202,2
1249,3.0,2.0,1202,2
865,2.0,2.0,1202,2
1663,3.0,2.0,1203,2
1641,2.0,2.0,1203,2
1631,2.0,2.0,1203,2
1325,2.0,2.0,1203,2
3695,2.0,2.0,1204,2
1399,2.0,2.0,1204,2
1359,2.0,2.0,1204,2
949,2.0,2.5,1204,2
1787,2.0,2.0,1205,2
899,2.0,1.5,1205,2
1640,2.0,1.0,1207,0
1350,2.0,1.0,1207,0
1315,2.0,2.0,1207,2
1260,2.0,2.0,1207,2
2750,2.0,2.5,1208,2
2450,2.0,2.0,1208,2
2025,3.0,2.0,1208,2
1525,2.0,2.0,1208,2
1525,2.0,2.0,1208,2
1295,2.0,2.0,1208,2
1199,3.0,2.0,1208,2
1289,2.0,2.0,1209,2
1280,2.0,2.0,1209,2
5000,2.0,2.0,1210,2
1940,2.0,2.0,1210,2
1585,2.0,2.0,1210,2
1542,2.0,2.0,1210,2
1521,2.0,2.0,1210,2
1440,3.0,2.5,1210,2
1350,2.0,2.0,1210,2
1325,3.0,2.0,1210,2
1295,1.0,1.0,1211,0
1862,3.0,2.0,1212,2
1599,2.0,1.0,1212,0
2800,3.0,1.0,1213,2
1235,2.0,2.0,1213,2
1175,2.0,2.0,1213,2
3825,2.0,2.0,1214,2
1607,3.0,2.0,1214,2
1349,3.0,2.0,1214,2
985,3.0,1.0,1214,2
4528,2.0,2.0,1215,2
2125,2.0,2.0,1215,2
1815,2.0,2.0,1215,2
1450,2.0,1.0,1215,0
3850,3.0,1.5,1216,2
1349,3.0,2.0,1216,2
1245,3.0,2.0,1216,2
1770,3.0,2.0,1217,2
1115,3.0,2.0,1217,2
4103,2.0,2.5,1218,2
1755,2.0,2.0,1218,2
1449,3.0,2.0,1218,2
1430,2.0,2.0,1218,2
1295,2.0,2.5,1218,2
1255,2.0,2.0,1218,2
1800,4.0,4.0,1219,1
1499,2.0,2.0,1219,2
1499,2.0,2.0,1219,2
1449,2.0,2.0,1219,2
1309,2.0,2.0,1219,2
2000,2.0,1.0,1220,0
1690,2.0,2.0,1220,2
1549,2.0,2.0,1220,2
1099,3.0,2.0,1220,2
2196,3.0,3.0,1221,2
1910,3.0,2.0,1221,2
1099,3.0,2.0,1221,2
800,2.0,2.0,1222,2
2399,3.0,2.0,1223,2
1600,4.0,4.0,1224,1
1299,3.0,2.0,1224,2
1255,2.0,2.0,1224,2
1208,3.0,2.0,1224,2
1179,3.0,2.0,1224,2
1175,3.0,2.0,1224,2
1170,2.0,2.0,1224,2
900,2.0,2.0,1224,2
390,3.0,2.0,1224,2
1660,3.0,1.0,1225,2
1295,2.0,2.0,1225,2
3094,3.0,2.0,1226,2
2989,3.0,2.0,1226,2
2989,3.0,2.0,1226,2
1595,2.0,2.0,1226,2
1300,1.0,1.5,1226,0
1287,2.0,2.0,1227,2
2260,3.0,2.0,1228,2
1300,3.0,2.0,1228,2
914,3.0,2.0,1228,2
1390,1.0,1.0,1229,0
1995,3.0,2.0,1230,2
1005,2.0,2.0,1230,2
3495,3.0,2.0,1232,2
875,2.0,1.0,1232,0
3990,2.0,2.0,1233,2
1775,3.0,2.0,1233,2
1775,3.0,2.0,1233,2
1575,3.0,2.0,1233,2
1330,2.0,2.0,1233,2
1850,1.0,2.0,1234,2
1780,3.0,2.0,1234,2
1529,3.0,2.0,1234,2
730,3.0,1.5,1234,2
4570,2.0,2.0,1236,2
2150,2.0,2.5,1236,2
1654,2.0,2.0,1236,2
1639,2.0,2.0,1236,2
1589,2.0,2.0,1236,2
1585,2.0,2.0,1236,2
1570,2.0,2.0,1236,2
1564,2.0,2.0,1236,2
1475,3.0,2.0,1236,2
1400,3.0,2.0,1236,2
1500,2.0,2.0,1237,2
1010,2.0,2.0,1237,2
1010,2.0,2.0,1237,2
1905,3.0,2.0,1238,2
1600,2.0,1.5,1238,2
999,3.0,2.0,1238,2
2365,2.0,2.0,1239,2
1645,2.0,2.0,1239,2
1795,2.0,1.5,1240,2
1350,2.0,3.0,1240,2
885,3.0,1.0,1240,2
3430,2.0,2.0,1241,2
2295,2.0,1.0,1241,0
1175,3.0,2.0,1241,2
4500,4.0,2.0,1242,1
1625,3.0,2.0,1242,2
1249,3.0,2.0,1242,2
1200,2.0,2.0,1242,2
1821,3.0,2.0,1244,2
1322,2.0,2.0,1244,2
1275,3.0,2.0,1244,2
1995,2.0,2.0,1245,2
1800,2.0,2.0,1245,2
1485,2.0,2.0,1245,2
1090,2.0,2.0,1245,2
930,2.0,2.0,1245,2
2895,3.0,2.0,1246,2
2750,3.0,2.0,1246,2
1745,2.0,2.0,1246,2
1431,3.0,2.5,1246,2
1350,2.0,2.0,1246,2
3895,3.0,3.0,1247,1
2250,2.0,2.0,1247,2
1430,3.0,2.0,1247,2
1370,2.0,2.0,1247,2
1149,3.0,2.0,1247,2
1275,3.0,2.0,1248,2
4450,2.0,2.0,1250,2
3500,2.0,2.0,1250,2
3150,2.0,2.0,1250,2
2825,2.0,2.0,1250,2
2495,3.0,2.0,1250,2
2375,3.0,2.0,1250,2
1905,2.0,2.0,1250,2
1740,2.0,2.0,1250,2
1650,3.0,1.5,1250,2
1595,1.0,1.0,1250,0
1350,3.0,2.0,1250,2
1250,2.0,2.0,1250,2
1100,3.0,1.0,1250,2
1095,2.0,1.5,1250,2
2995,3.0,1.5,1251,2
2399,2.0,2.0,1251,2
1425,3.0,2.0,1251,2
875,2.0,1.0,1251,0
2400,3.0,2.0,1252,2
1695,3.0,1.0,1253,2
1874,2.0,2.0,1254,2
1835,2.0,2.0,1254,2
1605,2.0,2.0,1254,2
1605,2.0,2.0,1254,2
1450,2.0,1.0,1254,0
1249,3.0,2.0,1254,2
1222,2.0,2.0,1254,2
1055,2.0,2.0,1254,2
1030,2.0,1.0,1254,0
1401,3.0,2.0,1255,2
1150,2.0,2.0,1255,2
890,2.0,1.0,1255,0
1700,2.0,3.0,1256,2
916,3.0,2.0,1256,2
1400,2.0,2.0,1257,2
1315,2.0,2.0,1257,2
1050,3.0,2.0,1257,2
2917,2.0,2.0,1258,2
1100,2.0,1.0,1258,0
2018,2.0,2.0,1259,2
3595,2.0,2.5,1260,2
1625,2.0,1.0,1260,0
1375,2.0,2.0,1260,2
1305,2.0,2.0,1260,2
1250,3.0,2.0,1260,2
880,3.0,2.0,1260,2
1988,2.0,2.0,1261,2
1199,3.0,2.0,1262,2
1449,3.0,2.0,1264,2
1260,2.0,2.0,1264,2
960,2.0,1.5,1264,2
3300,2.0,2.0,1265,2
2300,3.0,2.0,1265,2
2300,3.0,2.0,1265,2
2195,4.0,1.0,1265,2
2000,2.0,2.0,1265,2
1495,3.0,2.0,1265,2
1472,3.0,2.0,1265,2
1299,3.0,2.0,1265,2
1150,3.0,2.0,1265,2
1780,3.0,2.0,1266,2
1517,3.0,2.0,1266,2
2278,2.0,2.0,1267,2
1900,2.0,2.0,1268,2
1850,2.0,2.0,1268,2
1850,2.0,2.0,1268,2
1349,3.0,2.0,1268,2
2810,3.0,2.0,1269,2
1425,3.0,2.0,1269,2
1351,2.0,2.5,1269,2
6000,2.0,2.5,1270,1
2054,2.0,2.0,1270,2
1950,2.0,1.0,1270,0
1875,2.0,2.0,1270,2
1493,2.0,2.0,1270,2
1450,3.0,2.0,1270,2
1424,2.0,2.5,1270,2
2795,3.0,2.0,1271,2
1895,2.0,2.0,1271,2
905,2.0,1.0,1271,0
1430,2.0,2.0,1272,2
1259,3.0,2.0,1272,2
2565,2.0,2.0,1273,2
1850,1.0,1.5,1273,0
1199,3.0,2.0,1273,2
2411,2.0,2.0,1274,2
2274,2.0,2.0,1274,2
1895,3.0,2.0,1274,2
1450,2.0,2.0,1274,2
1378,3.0,2.0,1274,2
1350,2.0,2.0,1274,2
2800,3.0,2.0,1275,2
2550,2.0,2.0,1275,2
2495,2.0,2.0,1275,2
2138,3.0,2.0,1275,2
1950,2.0,1.5,1275,2
1645,3.0,2.0,1275,2
1559,2.0,2.0,1275,2
1410,2.0,2.0,1275,2
1350,3.0,2.0,1275,2
1295,2.0,2.0,1275,2
1245,3.0,1.0,1275,2
1175,1.0,1.0,1275,0
1081,2.0,2.5,1275,2
1025,2.0,2.0,1275,2
3000,3.0,1.5,1276,2
899,3.0,2.0,1276,2
1200,3.0,2.5,1277,2
995,2.0,2.0,1277,2
1425,3.0,2.0,1278,2
1100,3.0,2.0,1278,2
4799,2.0,2.5,1279,2
2276,2.0,2.0,1279,2
2048,3.0,2.0,1279,2
2710,2.0,2.0,1280,2
2055,2.0,2.0,1280,2
1951,2.0,2.0,1280,2
1650,2.0,2.0,1280,2
1327,3.0,2.0,1280,2
1253,3.0,2.0,1280,2
1085,2.0,2.0,1280,2
901,3.0,2.0,1280,2
825,2.0,1.0,1280,0
822,3.0,2.0,1280,2
1475,3.0,2.0,1281,2
1375,3.0,2.0,1282,2
2022,2.0,2.0,1283,2
1675,2.0,2.5,1284,2
1675,2.0,2.5,1284,2
1325,3.0,2.0,1284,2
1625,3.0,2.0,1285,2
1400,3.0,2.0,1285,2
1351,2.0,2.0,1285,2
1625,3.0,2.0,1286,2
1625,3.0,2.0,1286,2
1495,3.0,2.0,1286,2
1300,2.0,2.0,1286,2
1219,3.0,2.0,1286,2
1049,3.0,2.0,1286,2
2200,2.0,2.0,1287,2
1150,3.0,2.0,1287,2
2752,2.0,2.0,1288,2
1495,2.0,2.0,1288,2
1875,2.0,2.5,1289,2
1399,3.0,2.0,1289,2
3349,3.0,2.0,1290,2
3149,3.0,2.0,1290,2
1840,2.0,2.0,1290,2
1500,2.0,1.5,1290,2
1374,2.0,2.0,1290,2
1152,3.0,2.0,1290,2
815,2.0,1.0,1290,0
1995,2.0,2.5,1291,2
1629,3.0,2.0,1291,2
1332,2.0,1.5,1291,2
1560,3.0,2.0,1292,2
3050,2.0,2.0,1294,2
2041,2.0,2.0,1294,2
1449,2.0,2.0,1294,2
1449,2.0,2.0,1294,2
1419,2.0,2.0,1294,2
1295,3.0,2.0,1294,2
1059,2.0,2.0,1294,2
2690,2.0,2.0,1295,2
1564,2.0,2.0,1295,2
949,2.0,2.0,1295,2
845,3.0,2.0,1295,2
2400,3.0,1.5,1296,2
1888,2.0,2.5,1296,2
1670,2.0,2.0,1296,2
3243,2.0,2.0,1297,2
1580,2.0,1.0,1297,0
1442,2.0,2.0,1297,2
1885,3.0,2.0,1298,2
1399,3.0,2.0,1298,2
1415,2.0,2.0,1299,2
